4.611588366105503e-9	5.685381680837757e-9	7.009204267758624e-9	8.64127462767193e-9	1.0653367249473872e-8	1.3133969077782866e-8	1.6192170953766505e-8	1.9962465165278746e-8	2.4610660090907227e-8	3.034117204960653e-8	3.740601503375019e-8	4.61158836722236e-8	5.6853816825352797e-8	7.009204270338705e-8	8.641274631593434e-8	1.0653367255434207e-7	1.313396908684204e-7	1.619217096753561e-7	1.996246518620656e-7	2.4610660122715664e-7	3.034117209795256e-7	3.740601510723186e-7	4.611588378390919e-7	5.685381699510497e-7	7.00920429613953e-7	8.641274670808388e-7	1.065336731503745e-6	1.3133969177433675e-6	1.6192171105226836e-6	1.9962465395484983e-6	2.4610660440800257e-6	3.0341172581412843e-6	3.7406015842048524e-6	4.6115884900765205e-6	5.685381869262677e-6	7.009204554147757e-6	8.641275062957948e-6	1.0653367911069919e-5	1.313397008335005e-5	1.6192172482139215e-5	1.9962467488269422e-5	2.4610663621646618e-5	3.0341177416016645e-5	3.740602319021674e-5	4.611589606932815e-5	5.68538356678506e-5	7.009207134231052e-5	8.641278984455562e-5	0.00010653373871398373	0.0001313397914252076	0.00016192186251275882	0.0001996248841613791	0.00024610695430155364	0.000303412257621394	0.00037406096672057876	0.00046116007755255326	0.000568540054206461	0.0007009232935168504	0.0008641318199627418	0.0010653433475049682	0.0013134069734915214	0.0016192323943930525	0.0019962697697236227	0.0024611013519765185	0.003034170923184108	0.003740683150634802	0.004611712464428126	0.005685570300435564	0.007009490954990458	0.008641710370922866	0.010654029548246678	0.01313497572759979	0.016193700999285854	0.019964790749589498	0.024614194868160577	0.030346544776411653	0.03741418143748343	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.844298998595802e-9	3.5065847464437123e-9	4.323081571270762e-9	5.329697019544562e-9	6.570699592852815e-9	8.100665569043566e-9	9.986879134321307e-9	1.2312291378277282e-8	1.5179168281267203e-8	1.871358812375872e-8	2.307098610278677e-8	2.8442989994280372e-8	3.506584747708636e-8	4.3230815731933315e-8	5.3296970224667046e-8	6.570699597294207e-8	8.100665575794086e-8	9.986879144581466e-8	1.2312291393871821e-7	1.5179168304969524e-7	1.8713588159784155e-7	2.307098615754224e-7	2.8442990077503813e-7	3.5065847603578595e-7	4.3230815924190263e-7	5.329697051688053e-7	6.57069964170806e-7	8.100665643299193e-7	9.986879247183222e-7	1.2312291549817373e-6	1.517916854199289e-6	1.8713588520038597e-6	2.3070986705096957e-6	2.844299090973831e-6	3.506584886850103e-6	4.323081784675994e-6	5.329697343901544e-6	6.570700085846592e-6	8.100666318350288e-6	9.986880273200892e-6	1.2312293109273049e-5	1.5179170912226944e-5	1.8713592122583744e-5	2.3070992180645566e-5	2.8442999232085878e-5	3.506586151773041e-5	4.32308370724658e-5	5.3297002660382577e-5	6.570704527235261e-5	8.100673068867447e-5	9.986890533389176e-5	0.0001231230870385149	0.00015179194614608105	0.00018713628148111564	0.00023071046936274568	0.00028443082455829465	0.00035065988010525985	0.00043231029330465095	0.000532972948758163	0.00065707489414522	0.0008100740574657869	0.0009986993136431536	0.0012312464651808676	0.0015179431642490992	0.0018713988411018737	0.0023071594506859946	0.002844391472005241	0.0035067252988676186	0.004323295200451409	0.005330021720640004	0.006571193116647428	0.008101415694447722	0.00998801928282027	0.01231402434868449	0.0151818023285226	0.018717591803148158	0.023077071642623723	0.028452240041854586	0.03507990779163072	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.915110404288704e-9	2.361037617619767e-9	2.9107975286143028e-9	3.5885672423763603e-9	4.424153424105553e-9	5.454303123811321e-9	6.7243198222886965e-9	8.290055768131474e-9	1.0220368223924698e-8	1.2600147641357032e-8	1.5534050937038736e-8	1.9151104049427774e-8	2.3610376186139016e-8	2.9107975301252972e-8	3.588567244672942e-8	4.4241534275961525e-8	5.454303129116718e-8	6.724319830352411e-8	8.290055780387605e-8	1.0220368242552935e-7	1.2600147669670307e-7	1.5534050980072397e-7	1.915110411483512e-7	2.3610376285552357e-7	2.910797545235242e-7	3.588567267638715e-7	4.4241534625020863e-7	5.454303182170633e-7	6.724319910989644e-7	8.29005590294903e-7	1.0220368428835398e-6	1.2600147952803092e-6	1.5534051410409057e-6	1.9151104768908584e-6	2.361037727968588e-6	2.9107976963347015e-6	3.5885674972964577e-6	4.424153811561437e-6	5.454303712709827e-6	6.724320717362069e-6	8.29005712856346e-6	1.0220370291660431e-5	1.2600150784131645e-5	1.5534055713776987e-5	1.9151111309645708e-5	2.361038722102569e-5	2.9107992073301365e-5	3.5885697938755055e-5	4.424157302158026e-5	5.4543090181074545e-5	6.724328781096958e-5	8.290069384727664e-5	0.00010220388919948088	0.00012600179097487185	0.00015534098747587387	0.00019151176717262654	0.00023610486634884228	0.00029108143173707816	0.0003588592759827674	0.0004424192208426832	0.0005454362072651407	0.0006724409419509536	0.0008290191948362945	0.0010220575206559513	0.0012600462238041218	0.001553452909880561	0.0019151830818005832	0.0023611480819516646	0.0029109654264057165	0.003588822435517799	0.004424541301412155	0.0054548926748637415	0.00672521591002019	0.0082914177840684	0.010222438446240125	0.012603294343613194	0.015538833922804123	0.019158374283737463	0.023621427272698097	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.3780912202628317e-9	1.6989752675719826e-9	2.0945761190449944e-9	2.5822913389176027e-9	3.1835694575344935e-9	3.9248532256006096e-9	4.838742502110023e-9	5.965427916938302e-9	7.35445835709661e-9	9.066920006399253e-9	1.1178122767416489e-8	1.3780912208025081e-8	1.6989752683922445e-8	2.0945761202917176e-8	2.5822913408125138e-8	3.1835694604145895e-8	3.9248532299781e-8	4.8387425087634044e-8	5.965427927050851e-8	7.354458372466792e-8	9.066920029760578e-8	1.1178122802923622e-7	1.3780912261992756e-7	1.6989752765948512e-7	2.0945761327589514e-7	2.5822913597616004e-7	3.1835694892155156e-7	3.9248532737529465e-7	4.838742575297281e-7	5.965428028176428e-7	7.354458526168677e-7	9.066920263373775e-7	1.1178123157994913e-6	1.3780912801669562e-6	1.6989753586209265e-6	2.094576257431295e-6	2.582291549252478e-6	3.183569777224808e-6	3.924853711501472e-6	4.83874324063614e-6	5.965429039432378e-6	7.3544600631878754e-6	9.06692259950642e-6	1.1178126708709074e-5	1.3780918198439851e-5	1.698976178882116e-5	2.0945775041555386e-5	2.582293444162796e-5	3.183572657320602e-5	3.924858088992121e-5	4.8387498940347984e-5	5.965439152010696e-5	7.35447543341515e-5	9.066945960899098e-5	0.00011178162215974758	0.0001378097216637528	0.00016989843815375756	0.0002094589971479611	0.0002582312393418927	0.0003183601458565158	0.0003924901864435627	0.00048388164290277396	0.0005965540279679609	0.000735462913922147	0.0009067179581447172	0.0011178517301038743	0.0013781511868978466	0.0016990664124486453	0.002094714652883691	0.002582501901277136	0.0031838894996749057	0.003925339672583575	0.004839481879608473	0.005966551744978377	0.007356166550721895	0.009069516449244494	0.011182069392830835	0.013786911220915327	0.01699887157440515	0.020959622837995205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.041020643152869e-9	1.2834189056176079e-9	1.5822588131513318e-9	1.950682618781077e-9	2.4048927063022146e-9	2.9648641317511997e-9	3.6552230778375325e-9	4.506329853626757e-9	5.555614067169847e-9	6.849220688727796e-9	8.444039394454009e-9	1.0410206436140867e-8	1.2834189063186185e-8	1.582258814216805e-8	1.9506826204005038e-8	2.404892708763599e-8	2.9648641354922833e-8	3.655223083523638e-8	4.506329862269134e-8	5.5556140803054933e-8	6.84922070869282e-8	8.44403942479907e-8	1.0410206482262664e-7	1.2834189133287214e-7	1.5822588248715382e-7	1.9506826365947506e-7	2.404892733377414e-7	2.964864172903093e-7	3.655223140384741e-7	4.5063299486929585e-7	5.555614211662021e-7	6.849220908343065e-7	8.444039728249691e-7	1.0410206943480632e-6	1.2834189834297517e-6	1.5822589314188735e-6	1.950682798537227e-6	2.4048929795155852e-6	2.964864547011241e-6	3.6552237089958844e-6	4.5063308129313745e-6	5.55561552522764e-6	6.849222904846132e-6	8.444042762757086e-6	1.0410211555662525e-5	1.2834196844404788e-5	1.5822599968930113e-5	1.950684417963489e-5	2.4048954409000908e-5	2.964868288097919e-5	3.655229395117032e-5	4.5063394553337496e-5	5.5556286609179635e-5	6.849242869940873e-5	8.444073107951031e-5	0.00010410257677706281	0.00012834266945898644	0.00015822706517133194	0.0001950700612373997	0.00024049200550222574	0.00029649056994839697	0.00036552862573015096	0.00045064258811807644	0.0005555760021237669	0.0006849442527290146	0.000844437657188648	0.0010410718920622457	0.0012834968002958618	0.0015823772078092928	0.0019508625712692058	0.002405166223958593	0.0029652798652782192	0.003655854976464194	0.004507290322015026	0.005557073966170595	0.006851439741177006	0.008447412411323126	0.010415333598751212	0.012841982788248392	0.015834435586489535	0.019524836405985395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.154125044662123e-10	1.0052786474443474e-9	1.2393545027520829e-9	1.5279341577605225e-9	1.883708644522473e-9	2.322324060527147e-9	2.863069646053301e-9	3.5297260780912566e-9	4.351611286739945e-9	5.364869786543703e-9	6.614062224429568e-9	8.154125048702909e-9	1.005278648058511e-8	1.2393545036855567e-8	1.5279341591793214e-8	1.8837086466789213e-8	2.3223240638047548e-8	2.863069651034968e-8	3.5297260856629485e-8	4.3516112982482416e-8	5.364869804035301e-8	6.614062251015241e-8	8.154125089110767e-8	1.0052786542001456e-7	1.239354513020297e-7	1.5279341733672957e-7	1.8837086682433803e-7	2.3223240965808154e-7	2.8630697008516646e-7	3.5297261613798985e-7	4.3516114133312747e-7	5.364869978951277e-7	6.614062516871978e-7	8.154125493189371e-7	1.0052787156165018e-6	1.2393546063676985e-6	1.5279343152470476e-6	1.883708883887993e-6	2.322324424341466e-6	2.863070199018729e-6	3.529726918549581e-6	4.351612564161937e-6	5.3648717281116805e-6	6.61406517544051e-6	8.15412953397761e-6	1.0052793297804715e-5	1.2393555398424845e-5	1.527935734046025e-5	1.8837110403368538e-5	2.3223277019530552e-5	2.863075180698912e-5	3.52973449026425e-5	4.3516240725020065e-5	5.364889219778464e-5	6.614091761243379e-5	8.154169942080266e-5	0.000100528547146144	0.0001239364874667687	0.00015279499221807204	0.00018837326050970122	0.0002322360478577808	0.00028631249984542334	0.0003529810209197644	0.00043517391592506595	0.0005365064142719801	0.0006614357631027605	0.000815457404513478	0.0010053468923988174	0.0012394582306543866	0.001528091818021356	0.001883948279857828	0.002322688295718441	0.0028636232713757084	0.0035305675772432077	0.004352890361630777	0.0053668139997102736	0.00661701750494494	0.008158617279684371	0.010059615148216034	0.012403925646357122	0.015295122272906796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.555303558352165e-10	8.08168461808198e-10	9.96347853077557e-10	1.2283442020432302e-9	1.5143601444417816e-9	1.8669739664771957e-9	2.3016927672875477e-9	2.8376344234890583e-9	3.4983683469416875e-9	4.31295201022062e-9	5.3172088236664365e-9	6.5553035619433835e-9	8.081684623540319e-9	9.96347853907175e-9	1.2283442033041774e-8	1.51436014635831e-8	1.866973969390148e-8	2.3016927717149706e-8	2.837634430218345e-8	3.498368357169608e-8	4.3129520257661555e-8	5.3172088472942675e-8	6.555303597855587e-8	8.081684678123674e-8	9.963478622033599e-8	1.2283442159136406e-7	1.5143601655235724e-7	1.8669739985196433e-7	2.3016928159892132e-7	2.8376344975112585e-7	3.498368459448853e-7	4.312952181221516e-7	5.317209083572593e-7	6.555303956977636e-7	8.081685223957266e-7	9.963479451652147e-7	1.228344342008285e-6	1.5143603571762247e-6	1.8669742898146457e-6	2.301693258731735e-6	2.837635170440564e-6	3.498369482241631e-6	4.312953735775719e-6	5.317211446357001e-6	6.555307548200298e-6	8.081690682297247e-6	9.963487747845167e-6	1.2283456029561555e-5	1.5143622737054288e-5	1.866977202769672e-5	2.3016976861663308e-5	2.837641899751156e-5	3.498379710202286e-5	4.312969281379409e-5	5.3172350743165745e-5	6.555343460643343e-5	8.081745266102545e-5	9.963570710535259e-5	0.000122835821257725	0.00015143814392642747	0.00018670063328198906	0.0002301741961449105	0.0002837709194612542	0.00034984819930982444	0.0004313124743580115	0.0005317471365462307	0.000655570260671658	0.0008082291144710828	0.000996440041343083	0.0012284843230285529	0.0015145731215373387	0.0018672976833259837	0.0023021848079792357	0.002838382318817259	0.0034995051511054675	0.004314679982214128	0.005319835432485617	0.0065592962330451535	0.008087753989364423	0.00997270504888344	0.012297468532014043	0.015164926164827758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.388461170929394e-10	6.643146785293706e-10	8.189981854041281e-10	1.0096992425082948e-9	1.2448044189797194e-9	1.534653069237311e-9	1.891992032667712e-9	2.332536208652018e-9	2.8756596596606257e-9	3.545247635451675e-9	4.370746988328132e-9	5.388461174165728e-9	6.643146790212649e-9	8.189981861517637e-9	1.009699243644635e-8	1.2448044207068559e-8	1.5346530718624047e-8	1.8919920366576157e-8	2.332536214716318e-8	2.8756596688778222e-8	3.545247649460999e-8	4.370747009621061e-8	5.388461206529084e-8	6.64314683940207e-8	8.189981936281185e-8	1.0096992550080295e-7	1.244804437978205e-7	1.5346530981133195e-7	1.8919920765566738e-7	2.3325362753593368e-7	2.8756597610498205e-7	3.545247789554243e-7	4.3707472225503364e-7	5.388461530162656e-7	6.643147331296333e-7	8.189982683916746e-7	1.009699368641989e-6	1.244804610691725e-6	1.5346533606225238e-6	1.8919924755473406e-6	2.3325368817897125e-6	2.875660682770138e-6	3.5452491904872916e-6	4.370749351844246e-6	5.388464766500515e-6	6.643152250242953e-6	8.1899901602798e-6	1.0097005049829912e-5	1.2448063378295622e-5	1.5346559857195006e-5	1.8919964654632734e-5	2.3325429461107973e-5	2.8756699000057848e-5	3.5452631998786846e-5	4.370770644897435e-5	5.388497130092919e-5	6.64320144010981e-5	8.190064924661158e-5	0.00010097118685336964	0.00012448236094715398	0.00015346822371832216	0.00018920363655481644	0.00023326035910560064	0.0002875762075612158	0.00035454032998824	0.0004370983586840602	0.0005388820787399886	0.0006643693378846782	0.0008190812643557163	0.0010098255181101973	0.0012449963522557462	0.0015349448012245313	0.0018924354589758962	0.0023332102139944017	0.002876684156781823	0.0035468049091647896	0.004373114148016251	0.00539205950018881	0.006648616776351806	0.008198297348377964	0.01010963422579925	0.012467264206076113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.5095651563756564e-10	5.559602699433303e-10	6.854138060732565e-10	8.450101760077112e-10	1.041768040319487e-9	1.2843403318130082e-9	1.5833947904858775e-9	1.9520831048159844e-9	2.406619291068515e-9	2.9669927463399793e-9	3.657847333680513e-9	4.5095651593234925e-9	5.5596027039137486e-9	6.854138067542441e-9	8.45010177042753e-9	1.041768041892658e-8	1.284340334204088e-8	1.5833947941201026e-8	1.9520831103396838e-8	2.4066192994640482e-8	2.9669927591004467e-8	3.6578473530752863e-8	4.5095651888018245e-8	5.5596027487181914e-8	6.854138135641216e-8	8.45010187393161e-8	1.0417680576243581e-7	1.2843403581148728e-7	1.583394830462369e-7	1.9520831655766991e-7	2.4066193834193987e-7	2.9669928867051167e-7	3.657847547023044e-7	4.5095654835851753e-7	5.55960319676268e-7	6.85413881662902e-7	8.450102908972543e-7	1.041768214941382e-6	1.2843405972227723e-6	1.583395193885135e-6	1.9520837179470256e-6	2.406620222973249e-6	2.96699416275244e-6	3.6578494865017523e-6	4.509568431420802e-6	5.559607677211558e-6	6.854145626514479e-6	8.450113259395859e-6	1.0417697881142414e-5	1.2843429883066638e-5	1.5833988281219684e-5	1.9520892416674734e-5	2.4066286185439384e-5	2.9670069232860475e-5	3.657868881401944e-5	4.5095979099890384e-5	5.559652482097484e-5	6.854213726113357e-5	8.450216765023602e-5	0.00010417855201041582	0.0001284366899635258	0.0001583435171407866	0.00019521444805913266	0.00024067125774726453	0.0002967134534659273	0.0003658062841716533	0.0004509892716869609	0.0005560100570679035	0.0006854894796536169	0.0008451251960780844	0.0010419428661402105	0.0012846060618990737	0.0015837986960473523	0.0019526970418211147	0.0024075524890661186	0.002968411252395384	0.0036600035767952767	0.004512842907033966	0.005564585432280192	0.006861712952386616	0.00846161788532203	0.01043518944577727	0.012870025924670755	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.82872038887943e-10	4.720225447751655e-10	5.819314552823255e-10	7.174322972435264e-10	8.844840684574116e-10	1.0904332999322257e-9	1.3443371384704953e-9	1.6573616579806148e-9	2.043272916279395e-9	2.519042352871103e-9	3.105593151627154e-9	3.828720391584902e-9	4.7202254518637365e-9	5.819314559073251e-9	7.174322981934709e-9	8.844840699012427e-9	1.0904333021267202e-8	1.3443371418059284e-8	1.6573616630501766e-8	2.0432729239846804e-8	2.5190423645824544e-8	3.105593169427366e-8	3.8287204186396425e-8	4.7202254929845337e-8	5.8193146215732076e-8	7.174323076929088e-8	8.84484084339544e-8	1.0904333240716541e-7	1.3443371751602764e-7	1.6573617137458206e-7	2.0432730010375524e-7	2.5190424816959683e-7	3.1055933474294987e-7	3.828720689187059e-7	4.720225904192561e-7	5.819315246572862e-7	7.174324026873008e-7	8.844842287225787e-7	1.0904335435210398e-6	1.3443375087038495e-6	1.6573622207024304e-6	2.043273771566589e-6	2.519043652831714e-6	3.1055951274519346e-6	3.8287233946633295e-6	4.720230016276756e-6	5.819321496576753e-6	7.174333526326092e-6	8.844856725555257e-6	1.0904357380197573e-5	1.3443408441486822e-5	1.6573672902855763e-5	2.0432814768889062e-5	2.5190553642490717e-5	3.105612927788523e-5	3.828750449636324e-5	4.720271137512755e-5	5.8193839973540494e-5	7.174428522240563e-5	8.845001111442582e-5	0.00010904576834927461	0.00013443741995073407	0.00016574179878228615	0.00020433585333085087	0.0002519172484412224	0.0003105790942377952	0.00038290210203974657	0.00047206823892821507	0.0005820009078974873	0.0007175378619766902	0.0008846445229627613	0.0010906771868152121	0.0013447078441528105	0.0016579251338355821	0.00204412941728059	0.0025203442853106274	0.003107572211338969	0.0038317288327774993	0.004724798851729322	0.005826267288781767	0.007184893453563165	0.008860912389729416	0.010928770901766366	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
